type,sub_type,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
single_family,NA,379950.0,1212.0,1.0,4.0,2.0,2.0,2.0,2.0,1959.0
single_family,NA,2170000.0,3906.0,2.0,5.0,6.0,5.0,5.0,3.0,2002.0
single_family,NA,479000.0,1956.0,1.0,4.0,2.0,2.0,2.0,0.0,1998.0
single_family,NA,750000.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,1490000.0,1290.0,1.0,2.0,2.0,2.0,2.0,2.0,1969.0
condos,condo,258000.0,949.0,1.0,2.0,1.0,1.0,1.0,2.0,1980.0
condos,condo,389000.0,955.0,1.0,2.0,2.0,2.0,2.0,0.0,1974.0
single_family,NA,499000.0,1408.0,1.0,3.0,2.0,2.0,2.0,2.0,1980.0
single_family,NA,639000.0,1310.0,1.0,3.0,2.0,1.0,1.0,2.0,1941.0
single_family,NA,355000.0,1185.0,1.0,3.0,2.0,2.0,2.0,0.0,1986.0
single_family,NA,849000.0,1345.0,1.0,2.0,2.0,2.0,2.0,0.0,1928.0
single_family,NA,1025000.0,1288.0,1.0,4.0,2.0,2.0,2.0,2.0,1962.0
single_family,NA,689000.0,1287.0,1.0,3.0,2.0,2.0,2.0,1.0,1947.0
condo_townhome_rowhome_coop,townhouse,1335000.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2001.0
mobile,NA,162500.0,720.0,1.0,2.0,2.0,1.0,2.0,0.0,1973.0
single_family,NA,303900.0,1196.0,1.0,3.0,2.0,2.0,2.0,0.0,1998.0
single_family,NA,599000.0,1309.0,1.0,2.0,2.0,2.0,2.0,2.0,1992.0
single_family,NA,1139000.0,2922.0,2.0,4.0,2.0,2.0,2.0,2.0,1971.0
multi_family,NA,1430000.0,1661.0,1.0,5.0,2.0,2.0,2.0,0.0,1953.0
mobile,NA,62000.0,1248.0,1.0,2.0,2.0,2.0,2.0,0.0,1978.0
single_family,NA,682000.0,680.0,2.0,2.0,1.0,1.0,1.0,0.0,1900.0
single_family,NA,2395000.0,3114.0,1.0,4.0,3.0,2.0,2.0,2.0,1989.0
townhomes,townhouse,429000.0,1176.0,2.0,3.0,3.0,2.0,2.0,0.0,1986.0
single_family,NA,459000.0,1051.0,1.0,3.0,1.0,1.0,1.0,1.0,1957.0
single_family,NA,851700.0,1698.0,1.0,4.0,2.0,2.0,2.0,2.0,1968.0
single_family,NA,479800.0,2415.0,1.0,3.0,3.0,2.0,2.0,0.0,2004.0
single_family,NA,949000.0,900.0,1.0,3.0,1.0,1.0,1.0,1.0,1959.0
single_family,NA,340000.0,1140.0,1.0,3.0,2.0,2.0,2.0,0.0,2017.0
townhomes,townhouse,1098000.0,1136.0,2.0,2.0,2.0,1.0,1.0,0.0,1971.0
condos,condo,825000.0,967.0,1.0,2.0,1.0,1.0,1.0,0.0,1961.0
condos,condo,548000.0,1360.0,2.0,3.0,2.0,2.0,2.0,0.0,1976.0
single_family,NA,274950.0,1039.0,1.0,3.0,1.0,1.0,1.0,2.0,1958.0
condos,condo,143995.0,826.0,2.0,2.0,2.0,2.0,2.0,0.0,1985.0
single_family,NA,385000.0,1213.0,1.0,2.0,2.0,1.0,2.0,2.0,2000.0
single_family,NA,416000.0,1431.0,1.0,3.0,2.0,2.0,2.0,2.0,2006.0
single_family,NA,649000.0,1472.0,2.0,2.0,2.0,2.0,2.0,0.0,1988.0
condos,condo,899000.0,1122.0,1.0,2.0,2.0,2.0,2.0,0.0,1979.0
single_family,NA,561000.0,2232.0,1.0,4.0,2.0,2.0,2.0,2.0,2001.0
single_family,NA,452900.0,1505.0,1.0,3.0,2.0,2.0,2.0,0.0,2025.0
mobile,NA,219900.0,1740.0,1.0,2.0,2.0,2.0,2.0,0.0,1980.0
single_family,NA,259000.0,1176.0,1.0,3.0,2.0,2.0,2.0,2.0,1979.0
townhomes,townhouse,474999.0,1183.0,1.0,2.0,2.0,2.0,2.0,0.0,2007.0
single_family,NA,249900.0,1171.0,2.0,2.0,2.0,2.0,2.0,0.0,1978.0
single_family,NA,700000.0,680.0,1.0,2.0,1.0,1.0,1.0,0.0,2019.0
single_family,NA,275000.0,1224.0,1.0,3.0,2.0,2.0,2.0,0.0,1969.0
single_family,NA,995000.0,1346.0,2.0,2.0,2.0,1.0,1.0,0.0,1971.0
condos,condo,795000.0,1160.0,1.0,2.0,2.0,2.0,2.0,1.0,1996.0
condos,condo,279000.0,622.0,1.0,1.0,1.0,1.0,1.0,0.0,2005.0
land,NA,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,625000.0,1360.0,1.0,2.0,2.0,2.0,2.0,0.0,1970.0
single_family,NA,410000.0,1694.0,1.0,4.0,2.0,2.0,2.0,0.0,2000.0
single_family,NA,434999.0,1339.0,1.0,3.0,2.0,2.0,2.0,0.0,1980.0
land,NA,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobile,NA,2000.0,360.0,1.0,0.0,2.0,1.0,1.0,0.0,1958.0
condos,condo,295000.0,853.0,1.0,2.0,1.0,1.0,1.0,0.0,1977.0
single_family,NA,525000.0,1769.0,2.0,3.0,3.0,2.0,2.0,0.0,2023.0
single_family,NA,740000.0,2129.0,2.0,4.0,3.0,2.0,2.0,0.0,2003.0
single_family,NA,399990.0,1230.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0
single_family,NA,1395000.0,1713.0,2.0,4.0,2.0,2.0,2.0,1.0,1925.0
single_family,NA,1090000.0,1916.0,1.0,3.0,2.0,2.0,2.0,2.0,1955.0
single_family,NA,815000.0,990.0,1.0,3.0,1.0,1.0,1.0,2.0,1944.0
land,NA,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1025000.0,2002.0,1.0,3.0,3.0,1.0,2.0,2.0,1951.0
land,NA,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,3395000.0,6953.0,2.0,5.0,6.0,5.0,5.0,2.0,2006.0
single_family,NA,169000.0,1231.0,1.0,2.0,2.0,1.0,2.0,0.0,1998.0
single_family,NA,819000.0,1803.0,1.0,2.0,2.0,2.0,2.0,0.0,1971.0
single_family,NA,624990.0,1538.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,219000.0,986.0,1.0,2.0,1.0,1.0,1.0,0.0,1928.0
condos,condo,1220000.0,2005.0,2.0,4.0,3.0,3.0,3.0,2.0,2020.0
mobile,NA,350000.0,1440.0,1.0,2.0,2.0,0.0,2.0,0.0,1977.0
single_family,NA,975000.0,1384.0,1.0,3.0,2.0,2.0,2.0,1.0,1951.0
land,NA,95000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1274000.0,2916.0,2.0,4.0,3.0,3.0,3.0,3.0,1999.0
condos,condo,1290000.0,1614.0,1.0,3.0,3.0,3.0,3.0,2.0,2002.0
land,NA,50712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,929000.0,1880.0,2.0,3.0,3.0,2.0,2.0,2.0,2000.0
single_family,NA,555000.0,1204.0,1.0,4.0,2.0,2.0,2.0,2.0,1972.0
single_family,NA,1335000.0,1786.0,1.0,3.0,2.0,2.0,2.0,2.0,1974.0
condos,condo,775000.0,968.0,1.0,3.0,2.0,2.0,2.0,0.0,1973.0
single_family,NA,925000.0,2656.0,2.0,4.0,3.0,2.0,2.0,3.0,1999.0
condos,condo,1088888.0,2180.0,3.0,3.0,3.0,2.0,2.0,2.0,2006.0
single_family,NA,569999.0,1577.0,1.0,3.0,3.0,2.0,2.0,0.0,1948.0
townhomes,townhouse,2495000.0,2809.0,3.0,3.0,4.0,3.0,3.0,2.0,2006.0
single_family,NA,1995000.0,3797.0,2.0,5.0,4.0,3.0,3.0,3.0,1951.0
condos,condo,998210.0,2202.0,3.0,3.0,2.0,2.0,2.0,2.0,2025.0
single_family,NA,559000.0,1773.0,1.0,4.0,2.0,2.0,2.0,0.0,1978.0
single_family,NA,799900.0,1776.0,2.0,4.0,3.0,2.0,2.0,2.0,1979.0
land,NA,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,684000.0,2152.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0
single_family,NA,370000.0,1554.0,1.0,3.0,2.0,2.0,2.0,2.0,1993.0
land,NA,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,650000.0,1338.0,2.0,4.0,3.0,2.0,2.0,0.0,2002.0
single_family,NA,999000.0,2193.0,1.0,3.0,2.0,2.0,2.0,2.0,1938.0
single_family,NA,2850000.0,2872.0,2.0,4.0,3.0,2.0,2.0,3.0,1966.0
townhomes,townhouse,435990.0,1356.0,3.0,2.0,3.0,1.0,2.0,2.0,2025.0
townhomes,townhouse,2000000.0,1679.0,2.0,3.0,3.0,3.0,3.0,2.0,1982.0
townhomes,townhouse,1488000.0,1679.0,1.0,3.0,3.0,2.0,2.0,2.0,2018.0
townhomes,townhouse,875990.0,1509.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0
single_family,NA,539900.0,2049.0,2.0,3.0,3.0,2.0,2.0,3.0,2012.0
single_family,NA,619990.0,1890.0,1.0,4.0,3.0,3.0,3.0,2.0,2026.0
condos,condo,1489000.0,1516.0,3.0,3.0,3.0,2.0,2.0,0.0,1978.0
single_family,NA,670000.0,2245.0,1.0,3.0,3.0,2.0,2.0,2.0,2021.0
single_family,NA,510000.0,2185.0,1.0,3.0,3.0,2.0,2.0,2.0,2006.0
townhomes,townhouse,694990.0,1367.0,3.0,3.0,3.0,3.0,3.0,2.0,2025.0
multi_family,NA,649900.0,2118.0,1.0,4.0,3.0,3.0,3.0,2.0,1977.0
single_family,NA,514490.0,2260.0,2.0,5.0,3.0,3.0,3.0,2.0,2026.0
single_family,NA,698000.0,1574.0,1.0,3.0,1.0,1.0,1.0,2.0,1955.0
single_family,NA,489642.0,1816.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0
condos,condo,1180000.0,1680.0,4.0,2.0,2.0,2.0,2.0,0.0,1985.0
single_family,NA,799000.0,1297.0,2.0,3.0,3.0,2.0,2.0,2.0,1959.0
single_family,NA,363390.0,1623.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0
single_family,NA,1598000.0,2240.0,3.0,4.0,4.0,3.0,3.0,2.0,2025.0
mobile,NA,78000.0,1344.0,1.0,2.0,2.0,2.0,2.0,0.0,1973.0
mobile,NA,65800.0,960.0,1.0,2.0,2.0,1.0,2.0,0.0,1977.0
single_family,NA,1365000.0,2474.0,1.0,3.0,3.0,3.0,3.0,3.0,1990.0
single_family,NA,499000.0,1704.0,2.0,3.0,3.0,2.0,2.0,2.0,1993.0
single_family,NA,715000.0,2084.0,2.0,4.0,2.0,2.0,2.0,2.0,1964.0
single_family,NA,684990.0,2339.0,1.0,3.0,3.0,3.0,3.0,2.0,2025.0
land,NA,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,819900.0,1312.0,2.0,2.0,2.0,2.0,2.0,2.0,2026.0
condos,condo,229000.0,840.0,2.0,2.0,1.0,1.0,1.0,1.0,1971.0
single_family,NA,1299000.0,1170.0,1.0,3.0,1.0,1.0,1.0,2.0,1952.0
single_family,NA,575000.0,1313.0,1.0,2.0,1.0,1.0,1.0,2.0,1961.0
condos,condo,539100.0,1639.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0
single_family,NA,1650000.0,2129.0,1.0,4.0,3.0,3.0,3.0,0.0,1951.0
single_family,NA,945000.0,1213.0,1.0,3.0,2.0,2.0,2.0,2.0,1970.0
single_family,NA,230000.0,1024.0,2.0,1.0,1.0,1.0,1.0,0.0,2023.0
multi_family,NA,609950.0,1040.0,1.0,2.0,2.0,2.0,2.0,0.0,1968.0
single_family,NA,649999.0,1766.0,1.0,4.0,2.0,2.0,2.0,2.0,2006.0
condos,condo,664990.0,1420.0,1.0,2.0,2.0,2.0,2.0,2.0,2008.0
land,NA,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,775000.0,1067.0,1.0,3.0,1.0,1.0,1.0,2.0,1935.0
mobile,NA,189900.0,1440.0,1.0,2.0,2.0,2.0,2.0,0.0,1969.0
single_family,NA,312000.0,918.0,1.0,2.0,1.0,1.0,1.0,1.0,1935.0
condos,condo,1050000.0,1734.0,3.0,3.0,4.0,3.0,3.0,2.0,2022.0
single_family,NA,1649000.0,3314.0,2.0,5.0,4.0,3.0,3.0,2.0,2020.0
single_family,NA,1099000.0,1413.0,1.0,3.0,2.0,2.0,2.0,2.0,1961.0
single_family,NA,1050000.0,2531.0,1.0,3.0,2.0,2.0,2.0,0.0,1951.0
single_family,NA,469900.0,1300.0,1.0,3.0,2.0,2.0,2.0,1.0,1977.0
land,NA,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,689000.0,2530.0,2.0,5.0,3.0,3.0,3.0,3.0,1999.0
single_family,NA,599900.0,1790.0,2.0,3.0,3.0,2.0,2.0,2.0,2008.0
single_family,NA,899000.0,1678.0,1.0,4.0,2.0,2.0,2.0,2.0,1975.0
single_family,NA,960000.0,990.0,1.0,2.0,1.0,1.0,1.0,0.0,1927.0
single_family,NA,950000.0,3782.0,1.0,3.0,3.0,3.0,3.0,7.0,1948.0
single_family,NA,649900.0,1888.0,2.0,3.0,3.0,2.0,2.0,2.0,1989.0
single_family,NA,2695000.0,1986.0,2.0,3.0,3.0,2.0,2.0,0.0,1965.0
single_family,NA,409000.0,2000.0,1.0,3.0,2.0,2.0,2.0,2.0,1964.0
single_family,NA,300000.0,1196.0,2.0,2.0,2.0,1.0,1.0,4.0,2003.0
single_family,NA,1888000.0,2140.0,1.0,3.0,3.0,3.0,3.0,2.0,1956.0
single_family,NA,825000.0,1665.0,1.0,4.0,2.0,2.0,2.0,2.0,1972.0
single_family,NA,1074900.0,2382.0,2.0,4.0,3.0,3.0,3.0,2.0,1983.0
condos,condo,399000.0,1534.0,1.0,3.0,2.0,2.0,2.0,1.0,1989.0
condos,condo,399900.0,1292.0,2.0,2.0,2.0,2.0,2.0,2.0,1988.0
single_family,NA,675000.0,953.0,1.0,3.0,1.0,1.0,1.0,0.0,1954.0
condos,condo,578000.0,863.0,1.0,2.0,1.0,1.0,1.0,0.0,1979.0
single_family,NA,650000.0,1486.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0
mobile,NA,248500.0,1440.0,1.0,2.0,2.0,2.0,2.0,1.0,1974.0
multi_family,NA,738800.0,3240.0,2.0,8.0,3.0,3.0,3.0,6.0,1972.0
single_family,NA,950000.0,2116.0,2.0,4.0,3.0,3.0,3.0,2.0,2005.0
single_family,NA,812000.0,1252.0,1.0,3.0,2.0,2.0,2.0,1.0,1956.0
single_family,NA,599000.0,2202.0,2.0,3.0,3.0,2.0,2.0,2.0,2001.0
condos,condo,995000.0,1888.0,3.0,2.0,3.0,1.0,2.0,2.0,1992.0
single_family,NA,2350000.0,2473.0,2.0,5.0,3.0,3.0,3.0,2.0,1962.0
single_family,NA,3725000.0,3479.0,2.0,4.0,5.0,4.0,4.0,2.0,2025.0
land,NA,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,799000.0,1527.0,1.0,2.0,2.0,2.0,2.0,0.0,1880.0
condos,condo,635000.0,2114.0,1.0,3.0,3.0,2.0,2.0,2.0,2017.0
single_family,NA,1199000.0,1561.0,1.0,3.0,2.0,2.0,2.0,2.0,1979.0
single_family,NA,1300000.0,2034.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0
land,NA,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,399900.0,767.0,1.0,1.0,1.0,1.0,1.0,1.0,1990.0
single_family,NA,1339900.0,1580.0,1.0,4.0,2.0,2.0,2.0,2.0,1963.0
single_family,NA,493000.0,1532.0,1.0,3.0,2.0,2.0,2.0,2.0,1981.0
single_family,NA,1145000.0,3247.0,1.0,4.0,3.0,3.0,3.0,4.0,1987.0
single_family,NA,550000.0,1408.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0
single_family,NA,779000.0,1684.0,1.0,3.0,2.0,2.0,2.0,2.0,1948.0
single_family,NA,599000.0,1672.0,1.0,4.0,2.0,2.0,2.0,2.0,1963.0
townhomes,townhouse,799995.0,1314.0,3.0,3.0,3.0,2.0,2.0,2.0,2022.0
single_family,NA,3599000.0,1824.0,2.0,3.0,3.0,1.0,3.0,2.0,1952.0
single_family,NA,2425000.0,2209.0,1.0,3.0,3.0,2.0,2.0,2.0,1963.0
single_family,NA,735000.0,1586.0,1.0,3.0,2.0,2.0,2.0,2.0,1971.0
townhomes,townhouse,638888.0,1488.0,2.0,2.0,3.0,3.0,3.0,2.0,1990.0
land,NA,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,709000.0,3666.0,2.0,5.0,5.0,4.0,4.0,4.0,2005.0
single_family,NA,1550000.0,2581.0,2.0,4.0,4.0,3.0,3.0,2.0,2018.0
single_family,NA,480000.0,1745.0,1.0,3.0,2.0,2.0,2.0,2.0,1976.0
single_family,NA,775000.0,1511.0,1.0,3.0,2.0,2.0,2.0,2.0,1974.0
single_family,NA,572990.0,2269.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0
condos,condo,538888.0,809.0,1.0,1.0,1.0,1.0,1.0,1.0,1966.0
single_family,NA,749000.0,1571.0,1.0,4.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,425000.0,1265.0,2.0,3.0,3.0,2.0,2.0,2.0,2006.0
single_family,NA,749000.0,2102.0,1.0,3.0,3.0,1.0,3.0,2.0,2005.0
single_family,NA,714999.0,1061.0,1.0,2.0,1.0,1.0,1.0,2.0,1951.0
mobile,NA,159900.0,1440.0,1.0,2.0,2.0,2.0,2.0,0.0,1999.0
single_family,NA,554900.0,1979.0,1.0,3.0,2.0,2.0,2.0,2.0,2005.0
single_family,NA,1450000.0,2211.0,2.0,3.0,4.0,1.0,4.0,3.0,1980.0
condos,condo,1895000.0,2100.0,1.0,2.0,3.0,2.0,2.0,2.0,2017.0
single_family,NA,2250000.0,2788.0,2.0,5.0,4.0,2.0,3.0,2.0,1970.0
land,NA,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobile,NA,131000.0,600.0,1.0,1.0,1.0,0.0,1.0,0.0,2003.0
condos,condo,455000.0,864.0,1.0,1.0,1.0,1.0,1.0,2.0,1985.0
single_family,NA,1085000.0,1979.0,2.0,4.0,3.0,2.0,2.0,2.0,1960.0
mobile,NA,69999.0,960.0,1.0,2.0,2.0,2.0,2.0,0.0,1972.0
single_family,NA,1295000.0,1936.0,1.0,3.0,2.0,2.0,2.0,2.0,1998.0
single_family,NA,979995.0,1190.0,1.0,3.0,2.0,1.0,2.0,2.0,1962.0
single_family,NA,285000.0,945.0,1.0,2.0,1.0,1.0,1.0,1.0,1939.0
single_family,NA,1650000.0,3628.0,2.0,5.0,4.0,3.0,3.0,3.0,1979.0
condos,condo,533888.0,1187.0,2.0,2.0,2.0,2.0,2.0,1.0,1974.0
land,NA,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1595000.0,4280.0,1.0,3.0,4.0,3.0,3.0,3.0,1990.0
single_family,NA,549900.0,2578.0,2.0,4.0,3.0,3.0,3.0,3.0,2002.0
condos,condo,1290000.0,2184.0,2.0,3.0,3.0,3.0,3.0,2.0,1977.0
condos,condo,375000.0,547.0,1.0,1.0,1.0,1.0,1.0,0.0,1989.0
single_family,NA,715000.0,1621.0,2.0,3.0,3.0,2.0,2.0,2.0,2019.0
single_family,NA,459000.0,1790.0,1.0,3.0,2.0,2.0,2.0,2.0,1980.0
single_family,NA,1750000.0,5157.0,2.0,4.0,4.0,3.0,3.0,3.0,2012.0
single_family,NA,449900.0,1414.0,1.0,4.0,2.0,2.0,2.0,2.0,1988.0
single_family,NA,765000.0,1106.0,1.0,3.0,2.0,0.0,2.0,2.0,1955.0
single_family,NA,650000.0,1985.0,2.0,4.0,3.0,2.0,2.0,2.0,2001.0
single_family,NA,859000.0,1874.0,2.0,3.0,3.0,2.0,2.0,2.0,2010.0
single_family,NA,1399000.0,1741.0,2.0,3.0,3.0,2.0,2.0,2.0,2009.0
single_family,NA,985000.0,1410.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0
single_family,NA,995000.0,1799.0,2.0,4.0,3.0,2.0,2.0,2.0,1975.0
single_family,NA,1098000.0,1760.0,2.0,3.0,3.0,2.0,2.0,2.0,1990.0
single_family,NA,1498000.0,2128.0,2.0,3.0,3.0,2.0,2.0,2.0,2005.0
condos,condo,998000.0,1870.0,3.0,3.0,4.0,3.0,3.0,0.0,2021.0
single_family,NA,1705000.0,2381.0,2.0,4.0,2.0,2.0,2.0,0.0,1926.0
land,NA,58900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,620000.0,924.0,1.0,2.0,1.0,1.0,1.0,2.0,1941.0
single_family,NA,859000.0,1408.0,1.0,3.0,2.0,2.0,2.0,2.0,1950.0
single_family,NA,525000.0,1455.0,1.0,3.0,2.0,2.0,2.0,3.0,1988.0
single_family,NA,490000.0,2146.0,2.0,4.0,3.0,2.0,2.0,2.0,2002.0
condos,condo,436000.0,1213.0,2.0,2.0,2.0,2.0,2.0,1.0,2003.0
mobile,NA,110000.0,1008.0,1.0,3.0,2.0,2.0,2.0,0.0,2008.0
single_family,NA,687613.0,2480.0,2.0,4.0,4.0,4.0,4.0,2.0,2025.0
condos,condo,235000.0,645.0,1.0,1.0,1.0,1.0,1.0,0.0,1974.0
single_family,NA,410000.0,1031.0,1.0,3.0,1.0,1.0,1.0,1.0,1963.0
single_family,NA,2100000.0,3225.0,1.0,3.0,5.0,0.0,4.0,3.0,1988.0
single_family,NA,650000.0,2514.0,2.0,4.0,3.0,2.0,2.0,2.0,2006.0
single_family,NA,795000.0,1854.0,1.0,3.0,2.0,2.0,2.0,2.0,1954.0
single_family,NA,951990.0,1869.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0
land,NA,329900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,749999.0,1120.0,1.0,3.0,1.0,1.0,1.0,2.0,1954.0
single_family,NA,4995000.0,6405.0,2.0,6.0,7.0,6.0,6.0,4.0,2007.0
single_family,NA,230000.0,1800.0,1.0,4.0,2.0,2.0,2.0,0.0,1958.0
single_family,NA,699950.0,2333.0,2.0,4.0,3.0,3.0,3.0,2.0,1989.0
single_family,NA,895000.0,1746.0,1.0,4.0,2.0,2.0,2.0,2.0,1978.0
condos,condo,689000.0,1533.0,2.0,3.0,3.0,2.0,2.0,2.0,1987.0
single_family,NA,895000.0,1956.0,2.0,4.0,2.0,2.0,2.0,3.0,1882.0
single_family,NA,1890000.0,2300.0,1.0,3.0,3.0,2.0,2.0,2.0,2022.0
single_family,NA,4975000.0,6318.0,2.0,5.0,6.0,6.0,6.0,3.0,1938.0
single_family,NA,459000.0,2062.0,2.0,3.0,3.0,2.0,2.0,2.0,1990.0
single_family,NA,1150000.0,3369.0,2.0,5.0,3.0,3.0,3.0,3.0,1990.0
land,NA,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1200000.0,1009.0,1.0,2.0,1.0,1.0,1.0,2.0,1941.0
single_family,NA,785000.0,1259.0,2.0,2.0,2.0,2.0,2.0,2.0,1983.0
single_family,NA,899999.0,1848.0,2.0,3.0,3.0,2.0,2.0,2.0,1992.0
mobile,NA,395000.0,1500.0,1.0,3.0,2.0,2.0,2.0,0.0,2005.0
single_family,NA,1399000.0,2186.0,2.0,5.0,3.0,3.0,3.0,3.0,1986.0
single_family,NA,4995000.0,2462.0,1.0,3.0,3.0,2.0,2.0,2.0,1972.0
single_family,NA,799000.0,1065.0,1.0,3.0,2.0,2.0,2.0,2.0,1955.0
single_family,NA,650000.0,1066.0,1.0,3.0,2.0,2.0,2.0,2.0,1958.0
single_family,NA,2475000.0,4773.0,2.0,5.0,5.0,4.0,4.0,2.0,1962.0
single_family,NA,1899000.0,3496.0,2.0,5.0,4.0,3.0,3.0,2.0,1933.0
single_family,NA,749900.0,2731.0,2.0,4.0,3.0,3.0,3.0,1.0,1975.0
single_family,NA,2895000.0,3457.0,1.0,4.0,6.0,5.0,5.0,3.0,1951.0
single_family,NA,395000.0,1637.0,2.0,4.0,3.0,2.0,2.0,2.0,2022.0
single_family,NA,659000.0,3360.0,2.0,5.0,4.0,4.0,4.0,2.0,2006.0
single_family,NA,450000.0,960.0,1.0,3.0,1.0,1.0,1.0,2.0,1959.0
single_family,NA,629000.0,1088.0,1.0,2.0,2.0,2.0,2.0,2.0,1978.0
condos,condo,1612000.0,1699.0,2.0,2.0,3.0,2.0,2.0,2.0,2017.0
single_family,NA,1395000.0,2512.0,2.0,3.0,3.0,2.0,2.0,3.0,1994.0
single_family,NA,1699000.0,1976.0,1.0,3.0,3.0,2.0,3.0,3.0,1956.0
condos,condo,499000.0,1068.0,2.0,2.0,2.0,1.0,1.0,1.0,1984.0
single_family,NA,1948000.0,1975.0,1.0,3.0,2.0,2.0,2.0,2.0,1970.0
single_family,NA,515000.0,2240.0,1.0,3.0,2.0,2.0,2.0,2.0,1928.0
single_family,NA,549999.0,1723.0,1.0,3.0,2.0,2.0,2.0,2.0,1995.0
single_family,NA,1450000.0,2108.0,1.0,3.0,3.0,3.0,3.0,2.0,1953.0
single_family,NA,829000.0,1866.0,2.0,3.0,2.0,2.0,2.0,2.0,1975.0
single_family,NA,379900.0,1126.0,1.0,2.0,1.0,1.0,1.0,0.0,1951.0
multi_family,NA,500000.0,1758.0,1.0,4.0,2.0,2.0,2.0,1.0,1923.0
single_family,NA,449000.0,1443.0,1.0,2.0,2.0,2.0,2.0,2.0,1961.0
single_family,NA,6200000.0,3995.0,1.0,5.0,4.0,3.0,3.0,2.0,1977.0
single_family,NA,719000.0,829.0,1.0,2.0,1.0,1.0,1.0,1.0,1927.0
land,NA,169000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,775000.0,988.0,1.0,2.0,1.0,1.0,1.0,0.0,1969.0
single_family,NA,1195000.0,1348.0,2.0,2.0,2.0,2.0,2.0,0.0,1927.0
single_family,NA,1160000.0,2440.0,2.0,4.0,3.0,3.0,3.0,2.0,1999.0
single_family,NA,1095000.0,1935.0,1.0,2.0,2.0,1.0,2.0,3.0,1948.0
condos,condo,479000.0,1010.0,1.0,2.0,2.0,2.0,2.0,2.0,1981.0
single_family,NA,440000.0,1367.0,1.0,2.0,2.0,2.0,2.0,2.0,1977.0
condos,condo,1295500.0,1674.0,2.0,3.0,3.0,2.0,2.0,2.0,2001.0
single_family,NA,2419000.0,2200.0,2.0,4.0,3.0,3.0,3.0,0.0,1924.0
single_family,NA,489900.0,1894.0,1.0,3.0,3.0,2.0,2.0,3.0,1997.0
townhomes,townhouse,650000.0,2090.0,2.0,3.0,3.0,2.0,2.0,2.0,2010.0
single_family,NA,1399000.0,1592.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0
mobile,NA,210000.0,880.0,1.0,2.0,2.0,2.0,2.0,2.0,2003.0
single_family,NA,1499000.0,1288.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,650000.0,2428.0,2.0,4.0,4.0,3.0,3.0,3.0,2022.0
